EOG Left,EEG C3-A1,EEG O1-A1,EEG C4-A1,EEG O2-A1
-42.67578125,-21.77734375,-1.5625,-11.62109375,-13.76953125
12.98828125,21.97265625,-22.94921875,20.60546875,-1.46484375
63.4765625,28.41796875,9.9609375,29.296875,5.2734375
19.7265625,-20.60546875,-1.26953125,-12.3046875,7.2265625
-29.39453125,-2.734375,-22.16796875,7.421875,-31.640625
2.24609375,-2.05078125,-5.76171875,3.22265625,-1.953125
-37.59765625,-13.0859375,10.546875,-11.62109375,5.859375
11.81640625,3.7109375,-10.15625,12.20703125,0.78125
-61.1328125,-8.0078125,12.98828125,-7.91015625,-7.32421875
29.78515625,-5.859375,-4.98046875,-9.08203125,-7.71484375
0.78125,-4.4921875,-20.01953125,-6.54296875,-1.85546875
15.91796875,-12.79296875,-18.26171875,-24.70703125,-16.69921875
33.30078125,1.953125,8.69140625,-3.22265625,0.1953125
44.04296875,-22.36328125,-10.3515625,-18.65234375,-6.54296875
28.61328125,12.01171875,15.4296875,9.08203125,19.921875
8.59375,-12.40234375,-1.953125,5.37109375,-13.37890625
-44.53125,-21.58203125,-7.32421875,-21.77734375,-8.984375
2.05078125,17.7734375,-33.30078125,25.48828125,-24.90234375
-20.1171875,17.96875,3.80859375,14.74609375,5.6640625
12.5,-15.8203125,-23.046875,-16.796875,-23.73046875
10.546875,8.49609375,-3.125,11.81640625,4.58984375
32.2265625,8.88671875,8.69140625,9.1796875,4.19921875
-9.27734375,71.2890625,23.14453125,53.90625,28.3203125
9.27734375,-10.44921875,-9.47265625,-7.32421875,-6.54296875
-68.45703125,-70.3125,-47.4609375,4.6875,-74.51171875
-16.40625,3.3203125,-10.25390625,4.39453125,-5.859375
-46.97265625,-11.328125,-2.44140625,-13.76953125,-20.80078125
9.86328125,3.90625,-7.91015625,-3.515625,-4.00390625
-82.32421875,16.50390625,-8.69140625,14.84375,-1.3671875
28.3203125,1.7578125,-17.1875,4.4921875,-9.08203125
35.546875,6.34765625,-27.734375,12.3046875,-17.578125
35.25390625,-2.83203125,-11.62109375,-8.59375,-7.12890625
74.609375,-0.68359375,-14.453125,6.15234375,-14.94140625
-11.81640625,0.9765625,-2.83203125,-10.15625,14.6484375
6.640625,-17.48046875,-11.328125,-13.96484375,-13.96484375
-1.85546875,3.515625,-10.7421875,10.546875,0.390625
2.63671875,15.4296875,8.203125,16.015625,9.9609375
-9.9609375,12.3046875,-6.4453125,4.39453125,-10.3515625
-7.03125,14.84375,3.7109375,16.2109375,13.28125
10.15625,-7.32421875,-11.62109375,-8.203125,-10.15625
6.25,-7.12890625,12.890625,-11.42578125,-0.9765625
8.88671875,28.22265625,-13.57421875,24.70703125,-4.00390625
-31.54296875,1.953125,4.78515625,6.15234375,-0.48828125
0.9765625,10.64453125,10.7421875,-0.1953125,26.3671875
0.5859375,-11.23046875,2.24609375,-15.8203125,-13.57421875
-25.0,-19.43359375,5.76171875,-39.2578125,-23.2421875
7.51953125,21.97265625,10.44921875,26.46484375,15.0390625
54.6875,-5.078125,32.71484375,-8.69140625,3.7109375
29.6875,-29.98046875,-8.7890625,-12.79296875,-0.87890625
0.5859375,0.1953125,6.8359375,-4.78515625,17.7734375
11.62109375,5.37109375,29.78515625,-18.5546875,42.3828125
-33.10546875,-3.61328125,6.34765625,-3.125,-16.6015625
-20.3125,-18.84765625,-5.17578125,-20.3125,-15.4296875
54.00390625,20.60546875,-24.31640625,9.27734375,3.02734375
53.3203125,6.0546875,-11.03515625,-8.30078125,-12.109375
-46.77734375,12.6953125,12.5,2.24609375,18.359375
30.859375,47.0703125,17.87109375,42.1875,35.7421875
7.6171875,9.765625,-0.390625,5.078125,-0.09765625
-61.5234375,-1.67e-14,-6.4453125,8.69140625,-3.61328125
-9.9609375,7.91015625,6.0546875,6.73828125,13.96484375
-19.140625,-10.15625,2.34375,-8.30078125,-4.00390625
-26.46484375,-8.49609375,10.7421875,-2.44140625,-7.32421875
17.96875,-0.09765625,5.56640625,-2.44140625,-6.0546875
-12.40234375,12.40234375,23.828125,10.9375,18.1640625
-21.09375,19.53125,9.9609375,21.6796875,24.90234375
26.953125,1.5625,-0.390625,12.98828125,-0.68359375
-1.26953125,0.5859375,-21.484375,-3.22265625,5.2734375
88.37890625,2.5390625,-4.39453125,-2.83203125,3.22265625
-21.77734375,-0.9765625,13.18359375,-1.171875,8.0078125
-4.78515625,-9.47265625,-27.05078125,7.71484375,-31.4453125
-3.80859375,-7.91015625,-2.734375,-3.90625,-7.421875
-54.8828125,19.62890625,-13.28125,24.0234375,13.671875
-4.4921875,-4.6875,0.78125,-0.87890625,-1.7578125
-53.90625,5.95703125,1.5625,9.375,11.1328125
8.88671875,8.59375,27.05078125,7.12890625,23.53515625
5.17578125,9.66796875,-11.1328125,6.15234375,-15.72265625
4.8828125,-12.109375,8.203125,-7.32421875,-3.41796875
-5.17578125,-23.14453125,25.0,-14.453125,10.546875
-22.16796875,-8.984375,1.46484375,-24.8046875,2.9296875
-8.30078125,-2.1484375,7.8125,-12.6953125,2.24609375
-3.515625,13.18359375,-7.32421875,-3.515625,3.90625
13.37890625,-3.3203125,-20.60546875,2.5390625,-4.78515625
0.5859375,19.921875,7.2265625,11.42578125,-2.734375
-4.78515625,-7.03125,3.41796875,3.02734375,3.125
11.62109375,-2.34375,11.81640625,-13.8671875,6.34765625
-25.5859375,1.26953125,-1.67e-14,2.34375,-0.5859375
-14.55078125,-16.50390625,7.6171875,-10.546875,-9.27734375
38.18359375,-8.7890625,2.1484375,-6.54296875,-8.0078125
-15.625,-3.3203125,-25.5859375,-17.96875,-14.74609375
-52.34375,7.32421875,4.19921875,11.42578125,2.5390625
-9.27734375,-1.46484375,-4.4921875,9.9609375,-11.9140625
-11.5234375,16.40625,7.71484375,15.0390625,23.4375
-2.5390625,3.3203125,-1.46484375,-3.41796875,-2.5390625
-11.9140625,-10.9375,0.09765625,-18.359375,-8.984375
9.765625,2.5390625,10.546875,5.17578125,9.765625
6.0546875,25.68359375,15.625,17.87109375,15.33203125
25.9765625,24.31640625,20.3125,22.16796875,28.7109375
7.8125,11.81640625,-1.67e-14,-0.09765625,-13.96484375
19.7265625,-5.37109375,-3.90625,-11.81640625,-0.78125
39.55078125,-11.42578125,-2.9296875,-16.40625,-9.1796875
-11.5234375,-28.515625,-5.859375,-22.0703125,-14.35546875
-42.7734375,-6.4453125,8.984375,-6.0546875,7.51953125
-17.1875,13.0859375,-7.91015625,4.8828125,2.24609375
50.9765625,-1.26953125,-6.8359375,-18.84765625,-7.421875
-39.16015625,9.08203125,-9.765625,5.46875,21.58203125
-50.78125,0.1953125,-3.515625,7.91015625,0.5859375
-12.5,-0.09765625,4.4921875,8.984375,-16.30859375
-3.02734375,12.59765625,5.078125,4.39453125,4.58984375
19.3359375,1.46484375,-4.6875,6.73828125,14.16015625
-1.3671875,4.8828125,16.6015625,3.80859375,21.2890625
-52.5390625,-15.8203125,5.17578125,-15.91796875,-5.37109375
-23.73046875,-0.87890625,7.6171875,-7.91015625,7.12890625
28.80859375,1.66015625,12.20703125,3.61328125,18.26171875
30.6640625,1.26953125,-1.5625,10.9375,6.93359375
14.84375,20.01953125,-25.1953125,19.921875,-5.859375
-20.60546875,-10.05859375,30.76171875,-13.37890625,28.41796875
-0.78125,-3.22265625,-9.5703125,0.390625,-0.78125
70.41015625,-7.6171875,-9.765625,0.5859375,-3.02734375
13.18359375,9.47265625,0.78125,16.69921875,4.4921875
-52.34375,-28.125,0.1953125,-19.04296875,-13.4765625
-19.23828125,-10.9375,23.6328125,-13.0859375,5.078125
5.76171875,11.9140625,1.85546875,4.39453125,3.61328125
-30.56640625,-17.1875,10.44921875,-23.73046875,-8.49609375
20.01953125,19.04296875,-5.17578125,12.98828125,-2.5390625
38.8671875,-3.80859375,-8.7890625,-0.78125,-3.41796875
-12.109375,-9.5703125,-13.18359375,-7.71484375,-11.9140625
-8.7890625,4.8828125,15.72265625,15.625,17.578125
-21.2890625,-3.02734375,7.2265625,1.171875,-13.57421875
12.01171875,-27.44140625,-22.16796875,-17.87109375,-24.70703125
-1.67e-14,-5.6640625,-11.5234375,4.00390625,-7.71484375
31.640625,-4.19921875,18.45703125,-5.859375,20.80078125
34.375,-3.61328125,4.19921875,-5.56640625,8.0078125
1.66015625,-8.88671875,7.51953125,-6.54296875,14.74609375
38.28125,4.00390625,-11.81640625,5.95703125,-12.20703125
-70.41015625,-25.9765625,-14.74609375,-18.84765625,-7.6171875
-25.09765625,5.859375,8.7890625,7.8125,19.82421875
-1.3671875,1.953125,-6.8359375,7.2265625,-9.375
-15.234375,-5.56640625,1.171875,-0.9765625,-7.421875
-25.1953125,-22.55859375,-4.4921875,-2.1484375,-11.328125
4.4921875,-22.36328125,-7.51953125,-13.28125,-10.05859375
25.5859375,35.15625,-5.859375,26.7578125,13.8671875
15.625,5.078125,-4.78515625,6.640625,-3.41796875
-25.390625,12.59765625,-20.8984375,25.5859375,0.87890625
-21.2890625,3.41796875,3.3203125,1.953125,-2.83203125
15.33203125,1.46484375,10.64453125,8.30078125,9.375
-27.734375,1.26953125,-16.11328125,14.0625,-6.73828125
3.41796875,12.6953125,10.44921875,10.05859375,13.57421875
29.19921875,3.7109375,-6.54296875,-10.15625,-8.88671875
-3.41796875,7.421875,8.59375,10.7421875,11.03515625
18.06640625,0.29296875,-2.34375,-10.546875,-9.5703125
-12.79296875,-3.125,1.85546875,-15.4296875,-4.58984375
-52.44140625,-3.61328125,0.48828125,-8.49609375,-16.30859375
-6.8359375,8.0078125,-21.875,25.87890625,-9.66796875
9.66796875,-8.3984375,7.6171875,-8.0078125,0.1953125
-16.9921875,9.9609375,-0.78125,18.1640625,1.66015625
5.76171875,-6.640625,2.9296875,-9.08203125,-5.95703125
-62.5,-29.1015625,2.1484375,-25.29296875,-2.734375
-6.8359375,12.109375,-29.98046875,-14.74609375,-12.98828125
-66.40625,15.13671875,11.03515625,19.53125,4.00390625
7.421875,-1.171875,36.03515625,12.59765625,25.48828125
-3.125,-4.296875,-9.47265625,7.2265625,2.1484375
20.3125,-5.6640625,-8.30078125,-17.96875,-21.6796875
-2.63671875,1.26953125,-11.62109375,4.58984375,-2.9296875
-7.8125,-14.2578125,-0.1953125,-16.015625,3.02734375
32.03125,18.84765625,-3.80859375,11.9140625,7.6171875
-0.09765625,-21.875,10.7421875,-18.75,12.6953125
47.265625,11.23046875,-4.296875,-2.9296875,-7.12890625
-29.58984375,35.15625,-4.19921875,26.5625,0.390625
17.1875,10.05859375,6.0546875,4.296875,10.25390625
13.96484375,2.24609375,6.54296875,-6.640625,2.83203125
-19.3359375,-0.68359375,8.203125,-7.03125,5.6640625
-1.66015625,0.1953125,-1.46484375,4.19921875,1.5625
0.1953125,3.515625,6.93359375,-2.44140625,-1.46484375
0.87890625,-21.484375,11.81640625,-13.76953125,3.515625
-13.76953125,2.63671875,1.7578125,5.46875,6.0546875
-27.734375,4.1015625,5.56640625,0.5859375,8.203125
29.39453125,6.4453125,-16.30859375,-0.48828125,-16.015625
-43.9453125,1.66015625,-11.42578125,2.9296875,-21.2890625
55.2734375,27.5390625,-4.39453125,24.8046875,-9.765625
27.734375,-38.4765625,-48.6328125,-5.56640625,-57.12890625
1.46484375,-20.80078125,10.546875,-26.07421875,0.9765625
-51.7578125,-5.17578125,7.6171875,-1.66015625,10.25390625
54.58984375,12.79296875,8.0078125,2.83203125,9.375
2.734375,-10.64453125,0.68359375,-5.859375,1.66015625
0.87890625,2.34375,8.59375,-1.953125,5.078125
-10.3515625,-4.1015625,22.8515625,-3.80859375,2.83203125
30.46875,19.7265625,4.6875,15.52734375,6.0546875
15.13671875,-2.34375,-1.66015625,-3.3203125,-0.9765625
-26.171875,-7.8125,-0.390625,-13.18359375,2.24609375
-24.609375,-5.56640625,-11.03515625,-4.78515625,-9.47265625
-6.73828125,-6.4453125,-2.24609375,-15.52734375,-10.83984375
-36.62109375,-3.515625,3.22265625,1.171875,-1.07421875
-3.7109375,-31.25,-0.68359375,-19.3359375,4.8828125
4.296875,27.34375,2.34375,24.21875,21.58203125
9.47265625,-8.69140625,-7.32421875,-9.375,-12.40234375
-5.078125,-8.3984375,-4.78515625,-10.15625,0.390625
22.55859375,-4.98046875,5.46875,3.02734375,3.3203125
31.93359375,-26.3671875,-11.1328125,-28.515625,-19.3359375
43.06640625,-2.24609375,-2.734375,-18.65234375,-0.68359375
-4.00390625,8.49609375,15.52734375,6.8359375,3.125
1.171875,-8.0078125,9.5703125,-9.66796875,-2.9296875
-7.421875,24.21875,1.7578125,26.07421875,1.07421875
5.17578125,27.734375,6.15234375,5.17578125,-0.1953125
10.9375,-5.95703125,-0.78125,-2.5390625,8.88671875
-30.2734375,1.85546875,-16.30859375,8.7890625,-7.51953125
-32.421875,-11.5234375,-11.42578125,8.0078125,16.50390625
9.1796875,4.4921875,-18.26171875,3.02734375,-13.4765625
13.671875,-4.296875,7.8125,8.88671875,14.94140625
-8.49609375,-2.34375,-2.05078125,-28.515625,-11.71875
-1.5625,11.71875,-11.81640625,5.37109375,-22.265625
-42.48046875,-14.74609375,8.49609375,-15.234375,-3.3203125
1.953125,8.30078125,5.17578125,-0.09765625,2.34375
5.6640625,-6.25,-1.953125,-7.8125,11.5234375
3.80859375,-14.2578125,-14.2578125,-7.51953125,-7.32421875
-61.9140625,1.26953125,-5.859375,10.3515625,-13.8671875
-39.6484375,4.19921875,9.66796875,9.08203125,2.24609375
10.44921875,-8.88671875,12.109375,-4.6875,22.265625
-11.03515625,16.9921875,4.19921875,6.15234375,3.7109375
34.9609375,10.25390625,-0.48828125,16.796875,10.25390625
4.78515625,-11.1328125,8.88671875,-9.1796875,-4.39453125
12.5,-8.3984375,12.5,-8.59375,6.0546875
17.3828125,-7.6171875,-6.34765625,-5.6640625,-3.22265625
-1.26953125,10.546875,9.1796875,16.30859375,-6.54296875
19.82421875,24.51171875,1.953125,2.1484375,3.61328125
18.26171875,15.8203125,12.98828125,6.640625,13.8671875
-4.1015625,6.640625,-3.125,15.8203125,7.03125
-5.56640625,9.5703125,1.07421875,15.8203125,6.34765625
16.2109375,-0.1953125,-5.76171875,-1.171875,4.4921875
1.07421875,1.26953125,11.42578125,-16.30859375,-17.08984375
24.21875,15.234375,-4.00390625,14.2578125,2.44140625
6.54296875,-10.546875,5.95703125,-10.9375,2.63671875
11.23046875,-2.63671875,-9.47265625,8.59375,-12.01171875
-5.37109375,13.37890625,-14.6484375,5.859375,6.25
9.9609375,4.19921875,-3.90625,7.421875,-3.7109375
40.13671875,-10.9375,-4.19921875,-10.3515625,-12.40234375
9.765625,8.0078125,-4.78515625,5.078125,2.05078125
-29.1015625,-15.625,1.85546875,-0.48828125,-13.57421875
15.625,-7.2265625,-3.515625,2.9296875,-11.328125
22.8515625,15.625,22.94921875,7.51953125,32.03125
10.7421875,-13.0859375,3.61328125,-8.203125,6.15234375
25.09765625,-7.2265625,0.48828125,-14.453125,-8.59375
-2.734375,-20.21484375,1.7578125,-22.0703125,2.24609375
-37.20703125,9.08203125,0.1953125,14.84375,2.63671875
14.55078125,17.48046875,-7.03125,20.1171875,12.79296875
-5.56640625,-14.453125,-9.375,-11.62109375,1.07421875
13.0859375,3.90625,-1.5625,8.203125,-6.15234375
17.1875,-11.5234375,-20.99609375,-5.078125,-18.45703125
3.41796875,-1.85546875,-0.9765625,5.2734375,4.78515625
-0.5859375,4.39453125,5.56640625,-8.0078125,21.77734375
10.44921875,8.59375,6.34765625,14.74609375,7.03125
-5.76171875,-15.13671875,-7.2265625,8.69140625,3.22265625
21.2890625,7.8125,-7.03125,3.7109375,4.78515625
12.79296875,4.8828125,15.13671875,0.390625,17.48046875
17.96875,-17.28515625,-25.29296875,-13.4765625,-17.96875
-9.27734375,-1.171875,9.1796875,0.78125,-5.56640625
71.58203125,-7.421875,-2.24609375,-16.40625,-5.6640625
36.62109375,39.94140625,3.80859375,24.0234375,0.390625
-23.73046875,2.24609375,7.91015625,-3.22265625,9.66796875
-51.66015625,8.0078125,13.28125,16.2109375,10.7421875
7.32421875,-8.88671875,-21.484375,-3.80859375,-19.04296875
-0.78125,-26.953125,7.12890625,-35.05859375,-0.390625
11.62109375,-20.703125,3.7109375,-17.48046875,1.5625
34.86328125,21.484375,-4.58984375,26.07421875,10.3515625
4.6875,-15.0390625,4.98046875,-24.8046875,-4.296875
-28.41796875,-16.796875,0.78125,-3.125,8.88671875
3.02734375,-6.93359375,-0.09765625,0.5859375,2.63671875
3.7109375,-22.94921875,-5.2734375,-15.72265625,-11.03515625
29.39453125,8.984375,1.953125,10.83984375,16.30859375
33.49609375,14.84375,4.8828125,10.83984375,-3.02734375
34.1796875,-3.22265625,4.78515625,-6.15234375,-2.5390625
0.390625,21.484375,0.87890625,19.62890625,9.765625
-35.64453125,-17.87109375,-7.12890625,-7.03125,-9.1796875
-0.48828125,-23.2421875,8.49609375,-14.0625,-8.0078125
37.98828125,-23.73046875,0.1953125,-25.87890625,-12.98828125
-10.546875,-21.97265625,-19.53125,-16.11328125,-25.9765625
-17.578125,13.96484375,20.99609375,4.39453125,36.71875
5.859375,4.296875,10.7421875,9.27734375,12.6953125
-85.9375,-7.51953125,-24.609375,16.9921875,-6.640625
-4.4921875,0.9765625,-1.3671875,4.19921875,-0.1953125
-60.9375,-0.68359375,-0.9765625,12.20703125,0.48828125
6.54296875,11.62109375,0.68359375,13.18359375,15.625
-7.421875,-10.83984375,-7.91015625,-6.640625,-10.25390625
17.3828125,-1.46484375,12.01171875,-21.484375,7.12890625
-40.13671875,3.80859375,5.95703125,-4.296875,-0.78125
9.9609375,11.62109375,-7.8125,8.3984375,2.5390625
10.546875,5.17578125,-0.78125,5.76171875,7.12890625
-35.25390625,3.125,3.7109375,-1.26953125,-0.1953125
-0.48828125,8.0078125,-6.0546875,8.69140625,4.8828125
25.9765625,-12.40234375,-3.90625,-16.6015625,-0.390625
7.03125,-9.5703125,6.15234375,-9.9609375,5.2734375
-18.26171875,-17.67578125,-4.1015625,-16.30859375,-1.67e-14
-142.0898438,11.81640625,-10.25390625,14.74609375,-12.40234375
6.0546875,21.19140625,-20.80078125,30.56640625,1.07421875
31.640625,-12.20703125,4.8828125,-11.62109375,-1.85546875
7.421875,-7.32421875,8.3984375,-0.09765625,-9.375
-13.57421875,-31.0546875,2.734375,-20.80078125,-5.078125
29.78515625,-13.28125,8.30078125,-9.66796875,8.59375
18.359375,25.5859375,-2.24609375,11.03515625,24.8046875
2.44140625,10.44921875,0.9765625,5.56640625,-14.16015625
-2.1484375,-40.52734375,2.05078125,-29.00390625,-1.26953125
13.96484375,21.875,1.5625,16.69921875,5.859375
-4.4921875,16.30859375,5.76171875,16.11328125,8.69140625
-21.77734375,-7.421875,-12.40234375,-10.546875,-2.63671875
30.2734375,9.5703125,-6.73828125,-7.421875,10.64453125
-35.64453125,-8.30078125,5.95703125,-8.59375,6.15234375
11.1328125,6.93359375,-4.8828125,-1.953125,-5.859375
-7.421875,-7.71484375,-20.01953125,-4.00390625,-2.05078125
2.9296875,3.80859375,10.546875,6.73828125,14.2578125
-20.3125,16.9921875,-1.07421875,20.99609375,13.57421875
22.265625,-0.29296875,-4.58984375,-1.7578125,-5.078125
-2.24609375,-4.58984375,-2.83203125,-6.54296875,-13.671875
-3.3203125,-33.3984375,-19.140625,-26.46484375,-23.73046875
3.515625,29.58984375,-10.83984375,38.76953125,3.90625
40.52734375,20.3125,6.640625,17.28515625,19.7265625
-4.8828125,16.6015625,12.6953125,15.52734375,9.765625
-44.53125,-26.3671875,-2.1484375,-26.953125,-18.65234375
29.8828125,-11.328125,-9.08203125,-17.48046875,-6.15234375
16.9921875,17.578125,-6.15234375,17.48046875,-7.12890625
2.24609375,-12.3046875,8.88671875,-13.37890625,-8.3984375
-24.0234375,8.88671875,-2.83203125,10.44921875,3.3203125
-26.26953125,-14.0625,-2.24609375,-9.1796875,1.171875
-0.09765625,14.453125,13.8671875,7.12890625,7.91015625
-9.66796875,5.2734375,14.74609375,-0.390625,14.84375
-37.98828125,-10.25390625,14.94140625,-20.1171875,14.84375
-5.078125,-23.828125,-1.67e-14,-27.5390625,-4.58984375
14.74609375,-3.90625,-9.9609375,-1.85546875,-14.35546875
1.07421875,-7.8125,-8.7890625,-11.328125,-0.09765625
1.46484375,1.953125,3.90625,4.00390625,9.66796875
1.26953125,-12.79296875,-2.734375,-15.72265625,-13.0859375
6.73828125,-3.7109375,-0.87890625,7.51953125,5.95703125
28.22265625,-28.3203125,-20.1171875,-19.140625,-14.35546875
0.48828125,-6.15234375,8.49609375,-10.64453125,4.8828125
41.50390625,16.2109375,17.08984375,15.91796875,10.64453125
13.76953125,11.81640625,-6.54296875,9.27734375,-12.6953125
-2.1484375,5.46875,-10.25390625,3.61328125,-1.5625
37.6953125,19.04296875,-5.76171875,11.328125,8.49609375
-20.99609375,1.3671875,0.87890625,-5.95703125,0.78125
-15.91796875,2.734375,4.296875,-7.8125,-1.66015625
-1.5625,1.07421875,-15.72265625,0.09765625,-9.27734375
2.9296875,-16.30859375,3.515625,-7.421875,6.8359375
19.23828125,2.5390625,-8.203125,-8.3984375,1.3671875
6.34765625,12.01171875,-2.44140625,7.03125,-10.3515625
5.37109375,-9.375,-8.0078125,4.4921875,-12.109375
0.5859375,9.08203125,8.0078125,3.02734375,17.48046875
-21.2890625,-4.19921875,1.5625,-9.27734375,-6.8359375
5.76171875,-7.421875,-0.29296875,-6.93359375,-11.62109375
8.88671875,-4.296875,-1.3671875,-11.42578125,0.9765625
8.3984375,-17.3828125,0.9765625,-22.0703125,-0.390625
-16.2109375,-4.8828125,8.30078125,-15.625,10.9375
-1.26953125,-4.00390625,0.390625,4.296875,3.41796875
-50.68359375,4.1015625,-5.46875,2.44140625,-6.73828125
9.66796875,5.6640625,25.87890625,-0.78125,36.9140625
-3.3203125,6.640625,5.17578125,0.9765625,8.7890625
16.69921875,11.1328125,12.109375,-1.7578125,14.453125
7.421875,-10.15625,-11.5234375,-5.56640625,-8.203125
-17.87109375,-9.1796875,-5.46875,-6.54296875,-37.01171875
-11.328125,-4.58984375,2.83203125,-2.5390625,6.93359375
-8.7890625,10.25390625,-1.5625,14.6484375,7.8125
34.765625,-14.2578125,6.25,-5.859375,3.61328125
10.15625,8.88671875,4.8828125,-1.07421875,17.1875
-23.4375,-9.1796875,7.71484375,-10.546875,5.2734375
-12.109375,-0.9765625,9.1796875,-11.328125,21.09375
20.8984375,-37.109375,-19.3359375,-28.3203125,-15.52734375
-15.625,-6.93359375,-8.10546875,-10.3515625,0.1953125
20.41015625,20.21484375,2.63671875,33.69140625,11.62109375
26.26953125,24.90234375,0.68359375,18.06640625,2.83203125
-2.83203125,12.40234375,-11.1328125,14.84375,-9.27734375
5.078125,-1.46484375,-10.44921875,5.2734375,-15.0390625
23.828125,18.5546875,4.1015625,17.3828125,15.91796875
11.62109375,5.859375,-0.29296875,7.71484375,-0.68359375
24.70703125,15.91796875,4.39453125,15.72265625,9.08203125
-17.578125,-9.9609375,7.71484375,-8.88671875,3.3203125
6.54296875,-5.76171875,4.4921875,-20.41015625,-7.6171875
0.78125,5.37109375,-10.15625,3.7109375,3.02734375
21.19140625,-0.390625,-0.1953125,3.41796875,-0.09765625
-26.46484375,-13.4765625,3.7109375,-25.87890625,-4.8828125
2.1484375,21.58203125,10.25390625,11.62109375,6.25
8.69140625,12.109375,13.37890625,9.66796875,2.1484375
14.6484375,-10.25390625,-5.17578125,-6.54296875,0.390625
-12.01171875,-11.62109375,8.69140625,-12.98828125,10.64453125
9.765625,-1.85546875,10.546875,-4.39453125,8.30078125
50.68359375,9.9609375,16.796875,10.64453125,-2.5390625
141.8945313,20.1171875,-7.71484375,2.1484375,12.20703125
38.0859375,-10.15625,-8.49609375,-0.09765625,13.28125
60.3515625,5.76171875,16.89453125,16.69921875,15.91796875
8.203125,2.1484375,-11.81640625,-2.5390625,4.00390625
2.63671875,11.1328125,-19.04296875,24.0234375,-4.6875
53.02734375,-5.078125,12.79296875,-18.359375,-2.34375
-25.68359375,-8.69140625,23.92578125,-10.25390625,9.08203125
10.05859375,-13.37890625,-3.80859375,-3.90625,5.17578125
21.58203125,6.73828125,-6.54296875,1.3671875,-4.8828125
-24.609375,3.515625,18.5546875,4.58984375,25.87890625
-138.671875,-27.83203125,-21.58203125,-32.8125,-18.84765625
-4.00390625,6.0546875,-7.32421875,-3.125,5.859375
12.6953125,-4.8828125,3.41796875,-0.68359375,1.3671875
53.02734375,5.6640625,-16.89453125,12.40234375,-16.015625
-1.85546875,8.59375,-6.25,3.61328125,-5.078125
64.74609375,7.8125,2.05078125,7.32421875,3.7109375
33.7890625,6.8359375,13.57421875,8.203125,2.44140625
-4.78515625,2.83203125,-12.79296875,-7.71484375,9.47265625
1.66015625,-21.58203125,-9.1796875,-16.30859375,-1.953125
-12.01171875,-4.78515625,17.67578125,-3.41796875,19.62890625
4.296875,-10.25390625,-7.32421875,10.546875,-2.1484375
-12.20703125,2.9296875,-9.765625,5.37109375,6.4453125
-15.0390625,-1.7578125,3.125,0.1953125,-2.24609375
-7.2265625,-15.8203125,-14.6484375,-19.3359375,-20.3125
-3.22265625,4.19921875,1.953125,2.24609375,-3.22265625
25.0,15.72265625,-13.671875,6.4453125,13.0859375
-16.69921875,-13.57421875,-2.5390625,-14.453125,-24.31640625
-17.87109375,-7.421875,-6.25,-13.4765625,-12.109375
-12.40234375,5.76171875,7.421875,15.8203125,11.5234375
18.65234375,14.35546875,4.39453125,3.7109375,-13.18359375
15.0390625,-4.6875,-7.12890625,-7.91015625,-4.1015625
-4.00390625,-6.93359375,23.2421875,-7.91015625,15.33203125
-1.46484375,-15.33203125,-1.46484375,-7.2265625,1.07421875
-18.1640625,10.44921875,4.296875,16.89453125,10.64453125
-15.625,-26.171875,7.2265625,-60.7421875,-24.70703125
-0.48828125,16.11328125,-0.5859375,1.3671875,22.4609375
-21.58203125,8.203125,10.44921875,-0.1953125,5.37109375
-22.94921875,2.5390625,2.24609375,8.203125,11.03515625
53.41796875,29.58984375,-2.24609375,-0.87890625,3.125
-48.2421875,1.46484375,5.46875,-7.2265625,2.9296875
-4.58984375,-32.32421875,-3.80859375,-30.76171875,-19.62890625
-16.30859375,-4.8828125,8.59375,-2.24609375,-0.1953125
-56.73828125,-5.17578125,-8.59375,0.1953125,-6.15234375
-1.26953125,10.83984375,9.86328125,10.25390625,11.81640625
-7.03125,4.6875,1.26953125,-12.79296875,-4.58984375
-23.046875,-24.21875,-12.3046875,-22.36328125,-16.89453125
14.55078125,-0.5859375,8.7890625,-3.02734375,12.40234375
-68.65234375,22.75390625,13.57421875,13.18359375,10.64453125
-9.47265625,1.07421875,9.66796875,-5.76171875,3.41796875
-43.75,9.27734375,-4.19921875,12.3046875,0.48828125
13.8671875,2.34375,-2.05078125,-0.390625,4.296875
-69.82421875,-12.98828125,-16.30859375,-8.0078125,-20.21484375
35.83984375,-10.7421875,4.296875,-18.06640625,-7.2265625
12.98828125,2.83203125,14.84375,5.46875,-3.3203125
15.625,-8.0078125,-1.67e-14,-32.12890625,4.4921875
-3.7109375,-11.71875,1.26953125,-12.98828125,-0.87890625
-16.11328125,8.203125,-27.83203125,18.1640625,-21.58203125
-24.4140625,-8.7890625,8.30078125,-15.33203125,0.390625
-92.1875,1.171875,-1.7578125,2.5390625,0.29296875
13.37890625,18.45703125,18.5546875,8.69140625,18.84765625
-26.85546875,-3.61328125,3.41796875,-2.05078125,-2.1484375
-38.4765625,-7.2265625,10.9375,1.46484375,-4.98046875
-14.0625,1.171875,-3.80859375,3.22265625,-21.2890625
-28.80859375,-8.203125,1.46484375,-4.19921875,-0.68359375
-4.296875,-32.12890625,1.46484375,-16.9921875,2.1484375
13.57421875,3.41796875,1.171875,0.48828125,0.09765625
