EOG Left,EEG C3-A1,EEG O1-A1,EEG C4-A1,EEG O2-A1
-27.24609375,-10.15625,13.4765625,-3.90625,-3.3203125
-10.546875,-4.58984375,-2.5390625,2.63671875,-3.61328125
-1.5625,5.2734375,13.8671875,-0.87890625,14.74609375
23.92578125,-16.2109375,-3.02734375,-14.16015625,-6.8359375
-9.47265625,15.0390625,17.3828125,11.23046875,10.05859375
-15.625,5.76171875,1.953125,-0.09765625,-11.62109375
10.25390625,22.94921875,-3.7109375,21.484375,0.1953125
-45.60546875,14.453125,12.40234375,12.3046875,7.71484375
0.68359375,-8.30078125,0.48828125,-13.96484375,4.1015625
-22.4609375,12.20703125,18.45703125,14.84375,30.859375
-20.1171875,1.5625,16.9921875,2.5390625,-2.44140625
39.453125,0.5859375,6.8359375,15.91796875,7.6171875
23.53515625,38.37890625,6.640625,20.80078125,3.41796875
-112.5,-12.3046875,-1.5625,-9.5703125,-1.67e-14
13.57421875,-9.375,8.7890625,-8.30078125,5.17578125
18.45703125,-2.34375,7.421875,3.80859375,4.6875
-9.08203125,18.75,11.03515625,0.48828125,13.4765625
-23.4375,34.08203125,9.1796875,21.09375,16.69921875
0.1953125,-26.953125,13.76953125,-27.34375,11.23046875
12.5,-2.734375,9.86328125,-6.25,10.05859375
-16.9921875,5.95703125,-22.65625,1.5625,-1.85546875
39.35546875,37.59765625,-18.84765625,35.15625,-4.1015625
7.32421875,-2.05078125,5.078125,-1.3671875,10.44921875
1.5625,12.6953125,-6.15234375,-2.1484375,-14.2578125
-4.78515625,-8.7890625,-0.87890625,-8.88671875,-4.296875
3.515625,3.61328125,-8.984375,-1.66015625,-4.19921875
20.80078125,13.671875,23.14453125,8.984375,30.95703125
11.328125,-6.25,-8.3984375,-16.89453125,-12.109375
-6.93359375,4.39453125,-6.0546875,2.5390625,-0.78125
-55.17578125,25.9765625,1.66015625,21.09375,0.5859375
15.72265625,11.81640625,3.02734375,1.3671875,-4.296875
6.15234375,-8.88671875,-2.24609375,-5.2734375,-1.85546875
6.54296875,-3.02734375,3.80859375,-2.9296875,1.66015625
-24.12109375,-13.28125,-1.26953125,-23.2421875,-12.3046875
-112.2070313,3.515625,-0.78125,14.35546875,5.078125
-20.1171875,-9.08203125,-12.40234375,-4.8828125,3.515625
-27.1484375,2.24609375,-1.3671875,3.3203125,13.76953125
-3.41796875,5.95703125,2.734375,12.5,0.5859375
3.02734375,-4.6875,4.6875,-10.546875,9.9609375
13.18359375,-5.078125,-4.6875,-2.24609375,-10.64453125
15.8203125,-9.86328125,-10.9375,0.5859375,-18.1640625
9.765625,8.49609375,7.91015625,-2.24609375,10.64453125
36.5234375,7.51953125,-11.62109375,18.26171875,-4.6875
-8.59375,-0.48828125,5.078125,-0.1953125,9.1796875
-11.42578125,-7.03125,-1.67e-14,-4.98046875,-4.6875
9.375,2.734375,-6.25,-0.68359375,-0.78125
-27.34375,-5.46875,2.1484375,-20.1171875,-9.08203125
61.5234375,-0.68359375,3.22265625,-6.25,2.1484375
-14.16015625,0.29296875,11.9140625,-3.90625,16.69921875
0.9765625,16.11328125,22.55859375,1.171875,25.390625
0.390625,8.10546875,0.48828125,11.62109375,3.90625
8.984375,-5.6640625,3.515625,-9.375,-14.6484375
17.7734375,-17.578125,-12.01171875,-18.45703125,-1.66015625
-9.27734375,-16.69921875,20.60546875,-23.73046875,10.9375
-38.76953125,7.8125,6.54296875,10.64453125,6.8359375
2.44140625,-8.88671875,-12.59765625,-8.59375,-15.0390625
12.01171875,4.39453125,-6.640625,-3.3203125,4.98046875
21.58203125,-9.375,-0.29296875,-10.64453125,-2.5390625
19.04296875,-0.9765625,10.546875,3.02734375,19.3359375
-6.54296875,-8.88671875,-2.05078125,0.09765625,-7.2265625
-50.5859375,-14.0625,35.15625,-22.4609375,41.69921875
10.9375,0.48828125,0.09765625,1.85546875,3.22265625
-37.109375,-17.7734375,-4.98046875,-1.26953125,1.171875
11.23046875,12.40234375,7.12890625,24.4140625,7.6171875
29.296875,-18.9453125,-3.7109375,-27.44140625,-7.71484375
3.61328125,-22.16796875,7.12890625,-23.046875,2.24609375
4.296875,2.83203125,-18.06640625,-6.640625,-4.78515625
-13.76953125,-2.734375,-8.7890625,-0.5859375,-0.09765625
-41.015625,11.23046875,7.2265625,13.4765625,21.38671875
-8.984375,7.421875,-0.48828125,15.234375,-0.87890625
62.6953125,-3.515625,4.6875,-16.30859375,0.78125
-4.00390625,27.34375,-3.61328125,16.30859375,2.44140625
-1.46484375,0.390625,8.69140625,-2.1484375,-7.12890625
-15.625,12.890625,-10.83984375,16.2109375,-9.375
27.734375,-1.85546875,3.02734375,-6.8359375,4.78515625
-0.87890625,-5.078125,-4.98046875,-1.7578125,-9.47265625
-1.46484375,-4.19921875,-2.734375,15.0390625,6.34765625
24.12109375,24.90234375,-7.71484375,20.01953125,17.48046875
-8.69140625,4.4921875,9.27734375,-0.5859375,11.5234375
16.6015625,3.3203125,-11.03515625,-11.1328125,9.66796875
35.15625,16.796875,-10.05859375,14.84375,-10.3515625
52.734375,9.66796875,-3.22265625,6.640625,-7.8125
26.7578125,11.1328125,3.125,10.3515625,2.34375
-35.83984375,15.8203125,1.66015625,18.1640625,10.83984375
7.421875,2.9296875,22.265625,-11.9140625,22.265625
-18.65234375,-8.0078125,24.70703125,-27.05078125,9.9609375
-20.41015625,18.5546875,5.859375,19.7265625,17.3828125
-13.8671875,16.11328125,14.453125,16.89453125,15.72265625
-8.30078125,-0.29296875,8.3984375,-9.86328125,3.90625
-26.07421875,-18.06640625,4.8828125,-11.9140625,7.91015625
-9.08203125,12.6953125,-1.3671875,8.88671875,-1.3671875
6.4453125,0.48828125,-5.37109375,-4.1015625,-7.8125
-107.8125,4.58984375,-2.44140625,17.7734375,9.9609375
-24.609375,3.90625,-6.25,3.61328125,0.9765625
2.1484375,-1.5625,1.46484375,-3.3203125,-2.63671875
-11.71875,-5.6640625,-2.24609375,2.734375,14.0625
-33.7890625,-1.5625,18.1640625,-0.390625,16.89453125
-5.46875,-16.50390625,-4.8828125,-12.6953125,-20.703125
-0.09765625,-11.9140625,-10.546875,-5.859375,-30.078125
-7.71484375,7.421875,2.05078125,10.3515625,12.3046875
41.015625,1.171875,19.04296875,-1.953125,-7.71484375
-6.93359375,-4.8828125,9.765625,0.68359375,-0.09765625
17.7734375,7.12890625,-5.56640625,6.93359375,9.375
23.14453125,-0.5859375,-16.89453125,6.15234375,-9.08203125
17.7734375,1.46484375,11.23046875,3.90625,1.7578125
-11.62109375,8.3984375,9.27734375,15.72265625,16.796875
8.203125,4.8828125,-5.37109375,9.08203125,11.23046875
-38.8671875,-2.1484375,14.94140625,7.12890625,12.890625
-22.55859375,-8.984375,-3.7109375,-3.7109375,-3.02734375
16.50390625,8.7890625,14.35546875,5.37109375,22.94921875
27.24609375,-9.765625,-7.12890625,-10.3515625,0.1953125
-28.80859375,15.625,3.515625,20.60546875,-1.953125
-79.98046875,2.83203125,-18.5546875,5.37109375,-10.3515625
8.7890625,16.69921875,-2.63671875,27.05078125,4.6875
19.04296875,-3.125,3.41796875,6.93359375,4.8828125
-47.0703125,-4.00390625,-10.64453125,6.93359375,-11.23046875
13.8671875,-12.109375,-14.453125,-3.3203125,-12.890625
3.61328125,14.0625,-13.8671875,6.640625,-1.26953125
29.6875,-4.39453125,-11.03515625,0.87890625,-2.63671875
9.9609375,4.98046875,-2.83203125,10.7421875,-7.32421875
24.12109375,22.65625,12.59765625,20.01953125,21.6796875
-63.671875,10.546875,0.390625,20.3125,4.8828125
-4.19921875,5.37109375,-3.22265625,7.12890625,-11.9140625
-12.59765625,-8.0078125,8.0078125,-17.3828125,-2.24609375
5.2734375,-2.44140625,-4.4921875,6.25,5.46875
-1.7578125,-18.5546875,-13.76953125,-20.703125,-15.4296875
16.9921875,-3.125,-4.78515625,-17.3828125,3.61328125
-18.75,-3.22265625,-3.90625,-3.80859375,-3.515625
14.2578125,1.66015625,-6.34765625,8.59375,-8.3984375
65.33203125,-4.6875,-9.765625,-11.23046875,-7.8125
-19.04296875,8.0078125,27.1484375,1.66015625,13.671875
-19.43359375,-0.78125,-2.24609375,-0.9765625,-8.3984375
-26.3671875,-15.4296875,26.85546875,-17.28515625,22.94921875
3.3203125,16.11328125,4.98046875,14.74609375,14.6484375
20.1171875,15.625,21.2890625,8.88671875,15.8203125
5.46875,-2.24609375,-2.34375,-1.3671875,-4.98046875
-31.34765625,-12.01171875,-3.22265625,-14.453125,-5.2734375
3.125,14.6484375,16.89453125,13.28125,-7.12890625
-33.69140625,-7.6171875,1.3671875,-9.1796875,-1.953125
9.5703125,21.2890625,-10.05859375,19.3359375,-16.89453125
-29.19921875,-8.3984375,-9.66796875,2.34375,24.12109375
4.6875,-10.64453125,-4.00390625,-7.91015625,-10.05859375
11.42578125,10.15625,6.54296875,13.76953125,3.3203125
9.375,-2.63671875,2.734375,0.09765625,2.24609375
22.0703125,19.62890625,7.91015625,10.25390625,7.51953125
-37.79296875,19.04296875,5.46875,10.83984375,23.92578125
29.1015625,6.4453125,-9.86328125,8.7890625,3.515625
84.765625,21.2890625,-14.94140625,14.74609375,9.47265625
60.25390625,13.671875,3.7109375,6.34765625,15.33203125
33.69140625,-6.73828125,-3.7109375,0.390625,-12.01171875
-51.85546875,-7.51953125,9.86328125,0.78125,-3.02734375
-5.6640625,-21.875,-9.375,-17.7734375,-10.05859375
13.8671875,-15.52734375,-9.47265625,-16.30859375,-11.5234375
-52.34375,-19.7265625,5.95703125,-24.51171875,-2.63671875
-8.203125,-4.6875,9.08203125,-8.203125,10.7421875
43.9453125,-4.58984375,-10.05859375,-5.76171875,-21.19140625
-10.7421875,-25.1953125,-2.34375,-35.44921875,-8.49609375
-2.5390625,16.30859375,11.9140625,20.703125,9.375
-10.25390625,-5.56640625,2.83203125,-2.34375,4.1015625
-36.328125,-47.265625,-10.05859375,-54.296875,-39.16015625
-52.05078125,-1.171875,5.95703125,5.37109375,-2.24609375
161.6210938,27.24609375,4.296875,11.03515625,28.515625
9.86328125,11.71875,0.29296875,10.15625,-2.05078125
10.64453125,9.66796875,-1.7578125,1.85546875,-1.85546875
-1.67e-14,-29.4921875,2.734375,-21.77734375,-16.69921875
-12.6953125,1.66015625,12.5,1.171875,22.36328125
5.17578125,15.91796875,-19.82421875,15.72265625,-19.921875
-31.15234375,9.375,0.78125,13.96484375,-4.1015625
10.64453125,5.46875,5.17578125,0.87890625,7.91015625
-10.15625,-10.546875,6.15234375,-1.26953125,7.32421875
-16.2109375,2.24609375,3.515625,-2.1484375,4.4921875
-19.43359375,-9.08203125,-9.375,1.953125,-3.80859375
12.59765625,29.4921875,-30.17578125,28.7109375,17.578125
0.390625,6.15234375,-16.50390625,11.9140625,-6.25
-4.6875,4.1015625,1.953125,4.78515625,3.125
11.1328125,-12.40234375,8.59375,-17.578125,2.9296875
-28.80859375,-5.56640625,-0.87890625,2.44140625,-3.22265625
7.421875,-11.1328125,-22.55859375,-5.46875,-18.75
-48.92578125,7.51953125,6.73828125,6.0546875,6.8359375
-27.44140625,-10.9375,4.8828125,-10.44921875,0.87890625
-23.6328125,-16.89453125,2.05078125,-16.50390625,-3.125
29.296875,20.703125,-8.984375,21.484375,-1.66015625
69.04296875,15.52734375,1.26953125,17.08984375,4.00390625
3.41796875,-13.18359375,-4.6875,-6.0546875,-4.19921875
-49.4140625,-8.30078125,14.35546875,-12.01171875,-3.41796875
18.06640625,4.00390625,-6.34765625,2.734375,4.19921875
30.46875,30.56640625,1.5625,23.73046875,37.20703125
12.98828125,-26.171875,7.2265625,-23.14453125,-5.46875
204.1992188,-7.6171875,-11.5234375,-14.94140625,-20.41015625
4.98046875,20.3125,-4.58984375,21.58203125,11.23046875
9.765625,11.03515625,9.9609375,6.25,6.54296875
-27.44140625,-2.734375,-4.19921875,-4.19921875,-2.24609375
-23.6328125,-22.4609375,-12.3046875,-14.55078125,-5.2734375
-30.17578125,15.234375,-18.1640625,18.65234375,-1.67e-14
-17.48046875,21.09375,16.89453125,16.2109375,12.01171875
-32.8125,8.88671875,2.5390625,-0.1953125,-9.9609375
4.98046875,-20.60546875,7.6171875,-13.28125,-1.5625
-30.56640625,24.70703125,16.30859375,15.8203125,18.84765625
-26.5625,-15.625,6.73828125,-4.00390625,-1.67e-14
-17.67578125,18.5546875,-7.03125,15.72265625,14.6484375
8.49609375,-8.0078125,9.66796875,-4.6875,4.19921875
4.4921875,8.10546875,5.46875,12.79296875,2.24609375
9.765625,-23.73046875,-3.02734375,-18.45703125,-11.71875
-4.1015625,-0.390625,3.80859375,-5.078125,-2.44140625
-1.66015625,-3.61328125,-4.78515625,-6.8359375,0.1953125
4.6875,6.25,-15.4296875,13.37890625,-6.4453125
-15.4296875,-30.56640625,-16.50390625,-21.19140625,-11.62109375
-0.87890625,-10.44921875,5.17578125,-9.1796875,-5.2734375
-28.125,-1.3671875,10.7421875,-8.88671875,10.44921875
29.98046875,10.546875,-16.015625,2.734375,7.6171875
12.3046875,-2.1484375,2.63671875,-4.98046875,-8.203125
-4.39453125,9.47265625,12.109375,4.19921875,2.1484375
0.29296875,28.90625,-0.87890625,20.5078125,-5.078125
-28.125,9.86328125,1.07421875,4.78515625,-5.17578125
-23.14453125,-11.62109375,-6.34765625,-10.7421875,-14.453125
-30.078125,15.4296875,15.52734375,5.76171875,18.1640625
-10.7421875,3.515625,-15.625,2.44140625,-22.0703125
19.3359375,4.8828125,6.54296875,12.59765625,7.6171875
-41.50390625,-5.859375,-8.49609375,-2.24609375,-1.46484375
34.86328125,-2.83203125,-2.5390625,-7.91015625,-6.54296875
17.96875,1.953125,7.2265625,-4.4921875,5.859375
12.6953125,-9.08203125,1.46484375,-14.0625,3.22265625
-40.234375,-28.7109375,20.60546875,-39.2578125,-7.8125
9.5703125,-10.64453125,22.75390625,-19.62890625,20.3125
-20.41015625,-13.37890625,-0.29296875,-14.94140625,8.0078125
28.3203125,-6.34765625,-10.05859375,-3.3203125,-30.37109375
-5.46875,-18.26171875,4.4921875,-19.140625,-0.9765625
-12.890625,-7.2265625,-26.66015625,-10.25390625,-23.73046875
-19.23828125,14.84375,8.984375,8.49609375,13.0859375
10.546875,-3.22265625,9.08203125,-1.66015625,4.58984375
-2.63671875,-3.515625,-3.3203125,5.17578125,-4.39453125
12.6953125,-5.37109375,0.29296875,-2.05078125,4.78515625
-13.76953125,11.328125,3.7109375,11.03515625,15.72265625
4.78515625,8.59375,-2.63671875,13.28125,-16.015625
-7.71484375,-6.4453125,30.46875,-1.26953125,22.4609375
1.07421875,-19.23828125,36.03515625,-34.1796875,8.69140625
10.9375,14.55078125,9.08203125,8.49609375,5.95703125
-7.6171875,-10.64453125,13.671875,-13.18359375,-2.44140625
37.79296875,-13.4765625,-8.30078125,-11.9140625,-4.4921875
-7.12890625,-22.94921875,-2.63671875,-31.25,-1.07421875
51.5625,25.09765625,15.0390625,21.875,18.1640625
19.3359375,15.4296875,12.98828125,12.5,9.66796875
9.1796875,12.98828125,-12.98828125,9.66796875,-13.18359375
24.609375,-33.30078125,-10.05859375,-20.3125,-25.0
26.46484375,21.875,19.04296875,17.7734375,20.41015625
-10.7421875,-41.796875,-3.3203125,-32.51953125,-0.87890625
-35.9375,-10.546875,10.9375,-6.34765625,7.421875
1.5625,-7.2265625,5.078125,-12.890625,-0.9765625
-36.03515625,-14.453125,10.25390625,-15.0390625,1.66015625
9.86328125,16.9921875,2.05078125,12.98828125,0.48828125
17.87109375,-1.85546875,-12.40234375,-4.8828125,-13.8671875
60.7421875,-15.0390625,3.61328125,-21.77734375,3.515625
-12.109375,-11.23046875,-7.91015625,-9.1796875,-13.671875
-7.32421875,-21.77734375,4.8828125,-17.578125,12.109375
-40.33203125,-13.37890625,5.2734375,-11.328125,3.90625
-2.63671875,-7.12890625,9.86328125,-4.6875,-9.47265625
-22.8515625,-15.8203125,-8.30078125,-14.6484375,-14.6484375
-42.67578125,-7.51953125,1.953125,-6.640625,5.859375
4.19921875,-10.83984375,-2.83203125,-16.11328125,-6.640625
-12.59765625,-1.26953125,8.984375,-9.66796875,8.10546875
13.671875,-6.15234375,-10.05859375,-4.58984375,4.19921875
-5.46875,-12.98828125,-8.30078125,-8.3984375,-7.03125
10.546875,-2.63671875,-4.98046875,4.1015625,-2.734375
13.4765625,-14.74609375,-4.98046875,-6.34765625,-7.2265625
-3.7109375,31.640625,11.1328125,10.9375,11.9140625
28.515625,-5.859375,-25.5859375,6.34765625,-24.8046875
-0.68359375,-3.80859375,11.5234375,0.87890625,9.27734375
-14.55078125,1.07421875,0.87890625,-1.953125,-5.078125
-30.46875,10.25390625,3.90625,12.109375,-5.078125
-52.9296875,-5.859375,6.8359375,-16.89453125,-2.34375
14.6484375,2.734375,-9.66796875,-0.29296875,-6.0546875
-2.5390625,18.5546875,6.640625,20.41015625,8.3984375
-8.0078125,0.9765625,3.7109375,-0.29296875,9.47265625
-34.375,-2.34375,-1.953125,0.9765625,-7.71484375
5.859375,1.07421875,0.9765625,-5.6640625,-6.54296875
18.1640625,31.15234375,-3.515625,30.95703125,-12.3046875
-19.7265625,8.10546875,16.89453125,3.02734375,10.25390625
-60.64453125,-21.97265625,23.6328125,-17.1875,-4.98046875
-4.98046875,19.3359375,0.1953125,15.0390625,-0.9765625
28.22265625,17.1875,11.328125,0.48828125,20.01953125
34.66796875,-5.95703125,3.22265625,-9.86328125,-8.984375
-15.4296875,6.4453125,13.0859375,12.79296875,16.69921875
25.1953125,11.1328125,-19.3359375,13.18359375,-5.078125
-3.41796875,-11.9140625,-13.76953125,-13.8671875,-16.11328125
-18.65234375,-12.01171875,-9.27734375,-7.91015625,-10.83984375
34.08203125,5.37109375,0.5859375,5.2734375,4.4921875
-61.1328125,-6.8359375,12.20703125,3.22265625,-1.953125
-8.59375,7.51953125,-0.48828125,0.390625,-3.22265625
28.515625,-7.6171875,5.46875,-2.734375,12.20703125
6.8359375,-11.81640625,-18.9453125,-22.0703125,-9.86328125
13.57421875,5.46875,-16.89453125,-7.12890625,-18.1640625
-20.1171875,-10.64453125,-0.87890625,-0.390625,-3.515625
13.28125,0.9765625,8.3984375,-13.0859375,3.515625
100.6835938,-8.49609375,-7.32421875,-21.19140625,-15.13671875
-23.73046875,-4.19921875,15.8203125,6.4453125,-6.34765625
4.296875,4.19921875,2.5390625,2.05078125,12.890625
-17.3828125,-26.5625,-8.7890625,-11.71875,-5.17578125
-15.52734375,24.8046875,10.546875,21.2890625,9.66796875
-15.625,12.109375,12.40234375,2.63671875,3.61328125
-38.0859375,16.796875,-2.83203125,26.85546875,15.33203125
11.03515625,7.91015625,-5.95703125,10.25390625,6.640625
-7.32421875,-7.32421875,9.1796875,-6.93359375,6.93359375
4.4921875,-1.46484375,-0.29296875,1.46484375,-1.3671875
-25.87890625,-8.59375,-3.41796875,-18.45703125,-12.59765625
10.25390625,14.94140625,-1.953125,24.4140625,16.69921875
8.88671875,-8.984375,-12.40234375,4.296875,-10.64453125
1.26953125,-4.98046875,-8.59375,-6.54296875,-0.87890625
-57.51953125,-11.03515625,-7.2265625,-0.9765625,0.1953125
-44.3359375,36.03515625,10.9375,35.83984375,26.3671875
27.9296875,35.15625,-15.4296875,15.33203125,17.48046875
16.69921875,41.6015625,0.5859375,34.1796875,2.63671875
21.6796875,-5.76171875,-26.07421875,-1.3671875,5.17578125
-25.390625,-1.85546875,-4.00390625,-0.390625,-8.984375
-0.5859375,12.3046875,-18.06640625,8.0078125,-9.765625
0.68359375,-7.91015625,-4.39453125,10.7421875,1.26953125
38.18359375,12.5,-21.484375,17.28515625,-14.55078125
-26.3671875,12.3046875,1.171875,-9.08203125,37.01171875
26.26953125,11.23046875,-6.54296875,9.08203125,-6.73828125
-1.07421875,-24.70703125,-3.22265625,-15.8203125,-15.234375
19.140625,19.62890625,8.49609375,2.83203125,9.375
17.67578125,-11.1328125,-5.37109375,-6.54296875,-7.6171875
34.66796875,-25.390625,-5.2734375,-29.296875,-11.23046875
-10.25390625,2.1484375,-4.296875,6.4453125,5.078125
8.30078125,15.52734375,11.81640625,9.86328125,9.1796875
19.7265625,1.85546875,7.2265625,7.71484375,2.5390625
-6.54296875,-16.796875,14.84375,-11.62109375,16.6015625
23.92578125,7.32421875,-10.9375,1.85546875,-2.83203125
-129.1992188,7.71484375,-24.4140625,20.80078125,-12.890625
-8.49609375,1.953125,-2.24609375,-2.9296875,-12.01171875
-6.640625,-18.359375,-14.94140625,-8.0078125,-17.87109375
15.234375,28.125,7.421875,25.390625,2.83203125
7.91015625,4.8828125,-10.9375,9.375,-15.0390625
-34.375,10.3515625,-21.2890625,12.59765625,-7.71484375
-34.9609375,-11.81640625,-25.0,-2.734375,-29.296875
0.68359375,0.9765625,8.7890625,22.265625,-0.09765625
-59.66796875,16.796875,-6.4453125,-2.734375,-8.69140625
-6.34765625,7.421875,5.76171875,-12.3046875,6.640625
9.765625,-9.66796875,4.39453125,-4.6875,1.3671875
-16.6015625,9.08203125,-4.8828125,14.35546875,-11.42578125
-9.66796875,-0.9765625,8.30078125,3.61328125,4.00390625
82.51953125,-3.3203125,-0.87890625,-8.3984375,-6.34765625
-22.8515625,-17.67578125,8.10546875,-22.4609375,-7.12890625
-80.859375,-18.84765625,-1.3671875,-0.87890625,1.5625
-29.296875,14.0625,5.46875,18.65234375,4.00390625
-6.25,-1.85546875,-3.515625,1.171875,-18.65234375
-10.546875,18.9453125,18.06640625,13.96484375,16.50390625
-26.7578125,-23.2421875,-0.9765625,-15.52734375,-15.8203125
30.078125,-23.4375,-11.9140625,-22.65625,-8.49609375
-9.66796875,-13.4765625,-13.671875,-9.1796875,-4.19921875
13.76953125,-12.01171875,4.6875,-3.80859375,-5.6640625
15.52734375,15.4296875,-12.890625,14.2578125,-5.95703125
-16.40625,0.390625,9.375,9.08203125,15.72265625
-58.30078125,-1.5625,17.67578125,-1.07421875,5.078125
-25.78125,1.5625,-2.5390625,-9.27734375,-4.98046875
-13.671875,1.7578125,-1.7578125,7.32421875,0.1953125
2.05078125,5.6640625,-15.625,6.93359375,-12.20703125
-40.72265625,-26.3671875,-6.4453125,-10.3515625,-12.40234375
-39.84375,-12.109375,-3.90625,-7.12890625,-13.0859375
44.921875,24.4140625,-16.40625,8.69140625,-2.1484375
-13.0859375,25.29296875,-20.1171875,11.71875,13.76953125
18.84765625,-2.83203125,3.61328125,3.90625,2.1484375
2.5390625,14.84375,14.0625,8.0078125,19.04296875
18.75,-2.83203125,7.2265625,-14.16015625,1.46484375
-30.859375,-7.421875,6.93359375,1.953125,6.0546875
1.5625,1.171875,-5.46875,-0.29296875,-1.66015625
-104.9804688,-36.9140625,-2.63671875,-36.9140625,-5.17578125
-5.078125,1.3671875,2.44140625,-10.44921875,0.87890625
-25.78125,-12.98828125,3.41796875,-10.05859375,-27.24609375
21.97265625,-23.73046875,-15.0390625,-14.16015625,-12.98828125
2.24609375,20.99609375,18.75,13.37890625,20.80078125
9.47265625,4.8828125,-8.30078125,9.27734375,-7.91015625
13.57421875,11.23046875,-2.1484375,0.1953125,11.62109375
3.41796875,-23.33984375,-10.3515625,-19.7265625,-17.67578125
7.12890625,-1.46484375,-15.52734375,-5.17578125,-11.81640625
7.71484375,11.1328125,5.95703125,5.95703125,-8.59375
-40.91796875,-9.9609375,2.734375,0.1953125,-9.9609375
-16.50390625,-3.02734375,2.1484375,8.984375,8.984375
26.46484375,2.83203125,-8.69140625,6.73828125,-4.19921875
-25.0,-13.57421875,-7.71484375,4.8828125,-14.55078125
-3.515625,-12.109375,4.4921875,-10.7421875,-3.22265625
-18.1640625,1.171875,18.45703125,4.58984375,19.43359375
7.32421875,-6.93359375,9.66796875,-16.50390625,2.24609375
-6.73828125,4.8828125,16.2109375,7.51953125,4.296875
-32.421875,-0.87890625,4.4921875,11.328125,-9.765625
145.8984375,17.67578125,-23.53515625,7.51953125,5.37109375
26.66015625,-15.52734375,2.05078125,-13.18359375,1.953125
2.05078125,-7.91015625,-0.5859375,-8.3984375,-9.765625
-2.63671875,12.5,6.34765625,5.37109375,9.86328125
29.58984375,4.1015625,7.51953125,7.91015625,19.82421875
12.79296875,23.14453125,-3.125,20.5078125,0.1953125
39.2578125,-18.45703125,-5.17578125,-16.11328125,-10.64453125
-73.53515625,9.86328125,-1.171875,23.828125,4.98046875
-29.00390625,13.8671875,9.1796875,13.8671875,14.74609375
-4.1015625,20.703125,7.51953125,-2.24609375,25.29296875
17.28515625,-10.546875,6.54296875,-0.390625,3.02734375
3.22265625,6.0546875,-10.15625,11.328125,6.73828125
-58.7890625,-6.93359375,15.91796875,0.87890625,-10.3515625
14.35546875,-14.74609375,-5.859375,-17.67578125,2.24609375
21.2890625,9.375,8.3984375,9.375,-2.24609375
-2.34375,-16.50390625,-4.8828125,-5.2734375,-9.86328125
30.078125,-6.54296875,-5.56640625,-1.07421875,0.09765625
5.37109375,-9.5703125,10.05859375,-3.125,-0.87890625
10.64453125,-3.3203125,4.78515625,-4.296875,5.56640625
50.0,15.52734375,10.64453125,6.15234375,0.5859375
-13.0859375,12.20703125,3.3203125,13.96484375,0.68359375
-20.99609375,-2.05078125,11.81640625,4.00390625,11.1328125
-1.7578125,-6.54296875,5.078125,-8.0078125,-5.76171875
6.25,-3.7109375,27.63671875,-10.15625,16.89453125
11.9140625,3.22265625,6.25,-1.07421875,0.5859375
-2.05078125,0.78125,4.1015625,-3.3203125,-0.390625
19.82421875,2.83203125,2.734375,-4.19921875,-14.0625
4.19921875,-22.16796875,9.9609375,-12.6953125,-10.64453125
6.8359375,8.0078125,-16.69921875,-3.61328125,1.953125
-12.890625,-27.1484375,-16.69921875,-16.9921875,-7.32421875
19.23828125,-0.48828125,-5.2734375,5.56640625,0.29296875
-4.39453125,4.296875,-2.24609375,11.42578125,-4.39453125
-12.5,-26.85546875,-1.85546875,-29.8828125,-19.7265625
1.07421875,-0.9765625,-3.125,-0.09765625,-18.1640625
-5.95703125,-17.67578125,14.2578125,-11.5234375,10.83984375
31.8359375,-63.57421875,-27.05078125,-54.58984375,-35.546875
8.7890625,-19.3359375,-0.29296875,-8.10546875,1.66015625
3.90625,-8.88671875,1.66015625,-9.9609375,8.0078125
-14.16015625,9.375,27.05078125,13.96484375,11.62109375
2.5390625,8.10546875,13.28125,4.78515625,-1.26953125
-8.49609375,-5.46875,-9.5703125,-12.3046875,-7.51953125
2.44140625,1.46484375,-0.1953125,7.421875,10.3515625
7.2265625,-12.01171875,-15.52734375,8.10546875,-17.96875
5.95703125,17.48046875,-1.171875,28.22265625,-1.67e-14
-15.33203125,4.00390625,20.8984375,-5.46875,14.74609375
-47.16796875,-3.22265625,8.59375,-0.390625,1.953125
21.38671875,6.15234375,-1.85546875,2.734375,7.8125
14.55078125,-11.81640625,-13.37890625,-3.22265625,-22.55859375
2.9296875,-34.9609375,-7.32421875,-21.38671875,-8.3984375
38.57421875,0.5859375,-17.67578125,-13.96484375,-15.72265625
-1.67e-14,2.9296875,3.80859375,-2.63671875,12.109375
10.9375,9.86328125,3.02734375,12.20703125,11.62109375
-12.59765625,-4.39453125,3.515625,-7.421875,11.328125
6.640625,-2.734375,-3.7109375,-10.3515625,4.4921875
-2.63671875,9.765625,-7.91015625,5.2734375,7.71484375
-1.26953125,-11.81640625,11.23046875,-17.1875,30.6640625
8.30078125,-5.078125,-8.7890625,2.734375,-17.28515625
-3.7109375,11.42578125,-10.546875,16.2109375,-9.86328125
2.34375,-8.10546875,6.93359375,-15.4296875,-6.15234375
0.9765625,-11.03515625,-12.5,-1.46484375,5.078125
-14.35546875,-10.83984375,2.24609375,6.0546875,0.87890625
63.671875,19.53125,6.34765625,20.1171875,7.51953125
-133.59375,-5.2734375,-5.2734375,3.3203125,-5.37109375
-3.22265625,-8.0078125,-14.16015625,-12.79296875,-14.35546875
